Time	V/V	Vw	Hct	Em	pHi	pHo	MCHC	Density	QNa	QK	QA	QCa	QMg	CNa	CK	CA	CCa2+	CMg2+	CHb	CX	COs	rA	rH	fHb	nHb	MNa	MK	MA	FNaP	FCaP	FKP	FNa	FK	FA	FH	FW	FNaG	FKG	FAG	FHG
        7.5963964946	        0.8344657821	        0.5844657821	        8.3446578206	      -63.6547008979	        7.0457053328	        7.2797782490	       40.7446305542	        1.1078534338	        7.5116138815	       71.6237929185	       49.1981866063	        0.7027786440	        3.1443409987	       12.8521020599	      122.5457419706	       84.1763335284	        0.2020918814	        0.3751264808	        9.0190358295	       57.2276553233	       33.1934556290	        1.7480661512	        1.7142450979	        3.6803773992	       -4.3770533278	      144.5657423026	        8.5801648019	      147.1457993711	       -3.2384813937	       -7.3406367593	        2.1589875958	       -0.3442144756	     -213.5610455558	     -183.8750025454	       19.9058085359	       -1.1373550132	        0.5714688771	     -214.6024581799	     -222.4511170901	        0.0000000000
        7.6980398685	        0.8325464794	        0.5825464794	        8.3254647944	      -63.5471209976	        7.0450646253	        7.2804430712	       40.8385607766	        1.1081020726	        7.5110230757	       71.2631003292	       48.8878175351	        0.7047652019	        3.1509247391	       12.8934314099	      122.3303252943	       83.9208874491	        0.2026660875	        0.3751637421	        9.0487506413	       57.4162019755	       33.4454992453	        1.7534240791	        1.7194060318	        3.6961455311	       -4.3706462530	      144.5349817053	        8.6184079500	      147.1489047940	       -3.2462145665	       -7.3387630552	        2.1641430443	       -0.3531808716	     -212.2854441122	     -182.5602037542	       19.9666738276	       -1.1286638609	        0.5705804124	     -213.3390117796	     -221.1892632039	        0.0000000000
        7.8002823078	        0.8306306854	        0.5806306854	        8.3063068540	      -63.4393369572	        7.0444181797	        7.2811139605	       40.9327521818	        1.1083514028	        7.5104135635	       70.9024586241	       48.5778619585	        0.7067694796	        3.1575301808	       12.9349236140	      122.1128342116	       83.6639591744	        0.2032455400	        0.3752016005	        9.0786070423	       57.6056470402	       33.7001042293	        1.7588460124	        1.7246293821	        3.7120346846	       -4.3641817971	      144.5042860793	        8.6566406570	      147.1520209750	       -3.2538880677	       -7.3368714218	        2.1692587118	       -0.3620834623	     -211.0062996657	     -181.2427734199	       20.0271892849	       -1.1199606425	        0.5696912682	     -212.0720134135	     -219.9238202115	        0.0000000000
        7.9031328516	        0.8287184261	        0.5787184261	        8.2871842614	      -63.3313404118	        7.0437659274	        7.2817909903	       41.0272040873	        1.1086014226	        7.5097852216	       70.5418677253	       48.2683234677	        0.7087916438	        3.1641572460	       12.9765787339	      121.8932464206	       83.4055410848	        0.2038302891	        0.3752400462	        9.1086054831	       57.7959933762	       33.9572980040	        1.7643329931	        1.7299161887	        3.7280457549	       -4.3576592742	      144.4736558212	        8.6948629889	      147.1551479437	       -3.2615008162	       -7.3349615610	        2.1743338775	       -0.3709211679	     -209.7235756944	     -179.9227084772	       20.0873323367	       -1.1112454564	        0.5688013886	     -210.8014258686	     -218.6547502972	        0.0000000000
        8.0066007559	        0.8268097280	        0.5768097280	        8.2680972800	      -63.2231228885	        7.0431077989	        7.2824742350	       41.1219157791	        1.1088521300	        7.5091379249	       70.1813275487	       47.9592056863	        0.7108318619	        3.1708058515	       13.0183968135	      121.6715394041	       83.1456255997	        0.2044203849	        0.3752790690	        9.1387464073	       57.9872438003	       34.2171082284	        1.7698860844	        1.7352675125	        3.7441796394	       -4.3510779893	      144.4430913298	        8.7330750127	      147.1582857284	       -3.2690517051	       -7.3330331684	        2.1793678034	       -0.3796928832	     -208.4372358207	     -178.6000066006	       20.1470798614	       -1.1025184070	        0.5679107174	     -209.5272120553	     -217.3820157545	        0.0000000000
        8.1106955004	        0.8249046174	        0.5749046174	        8.2490461744	      -63.1146758037	        7.0424437238	        7.2831637702	       41.2168865117	        1.1091035231	        7.5084715472	       69.8208380044	       47.6505122711	        0.7128903018	        3.1774759086	       13.0603778774	      121.4476904281	       82.8842051806	        0.2050158781	        0.3753186581	        9.1690302522	       58.1794010852	       34.4795627973	        1.7755063710	        1.7406844369	        3.7604372380	       -4.3444372376	      144.4125930056	        8.7712767967	      147.1614343556	       -3.2765396014	       -7.3310859341	        2.1843597343	       -0.3883974774	     -207.1472438193	     -177.2746662453	       20.2064081594	       -1.0937796059	        0.5670191976	     -208.2493350139	     -216.1055789928	        0.0000000000
        8.2154267954	        0.8230031210	        0.5730031210	        8.2300312105	      -63.0059904603	        7.0417736305	        7.2838596724	       41.3121155077	        1.1093555999	        7.5077859605	       69.4603989969	       47.3422469128	        0.7149671322	        3.1841673229	       13.1025219318	      121.2216765413	       82.6212723346	        0.2056168193	        0.3753588021	        9.1994574476	       58.3724679589	       34.7446898409	        1.7811949597	        1.7461680676	        3.7768194525	       -4.3377363048	      144.3821612508	        8.8094684099	      147.1645938501	       -3.2839633455	       -7.3291195415	        2.1893088970	       -0.3970337933	     -205.8535636247	     -175.9466866856	       20.2652929272	       -1.0850291712	        0.5661267715	     -206.9677579220	     -214.8254025444	        0.0000000000
        8.3208045889	        0.8211052655	        0.5711052655	        8.2110526553	      -62.8970580459	        7.0410974467	        7.2845620195	       41.4076019571	        1.1096083581	        7.5070810353	       69.1000104246	       47.0344133357	        0.7170625220	        3.1908799939	       13.1448289630	      120.9934745746	       82.3568196170	        0.2062232594	        0.3753994888	        9.2300284161	       58.5664471025	       35.0125177235	        1.7869529800	        1.7517195335	        3.7933271866	       -4.3309744666	      144.3517964698	        8.8476499226	      147.1677642352	       -3.2913217511	       -7.3271336679	        2.1942145007	       -0.4056006474	     -204.5561593385	     -174.6160680498	       20.3237092341	       -1.0762672281	        0.5652333807	     -205.6824441018	     -213.5414490719	        0.0000000000
        8.4268390740	        0.8192110777	        0.5692110777	        8.1921107772	      -62.7878696292	        7.0404150988	        7.2852708901	       41.5033450167	        1.1098617956	        7.5063566402	       68.7396721800	       46.7270152992	        0.7191766409	        3.1976138157	       13.1872989372	      120.7630611400	       82.0908396347	        0.2068352494	        0.3754407059	        9.2607435727	       58.7613411493	       35.2830750435	        1.7927815842	        1.7573399874	        3.8099613456	       -4.3241509885	      144.3214990687	        8.8858214064	      147.1709455319	       -3.2986136047	       -7.3251279842	        2.1990757364	       -0.4140968291	     -203.2549952377	     -173.2828113527	       20.3816314996	       -1.0674939089	        0.5643389664	     -204.3933570275	     -212.2536813745	        0.0000000000
        8.5335406970	        0.8173205846	        0.5673205846	        8.1732058455	      -62.6784161583	        7.0397265126	        7.2859863643	       41.5993438103	        1.1101159101	        7.5056126426	       68.3793841498	       46.4200565973	        0.7213096588	        3.2043686759	       13.2299318004	      120.5304126303	       81.8233250499	        0.2074528405	        0.3754824399	        9.2916033245	       58.9571526831	       35.5563906319	        1.7986819488	        1.7630306062	        3.8267228368	       -4.3172651259	      144.2912694554	        8.9239829335	      147.1741377597	       -3.3058376648	       -7.3231021548	        2.2038917766	       -0.4225211009	     -201.9500357821	     -171.9469185260	       20.4390334711	       -1.0587093532	        0.5634434689	     -203.1004603327	     -210.9620623961	        0.0000000000
        8.6409201653	        0.8154338131	        0.5654338131	        8.1543381310	      -62.5686884574	        7.0390316124	        7.2867085231	       41.6955974276	        1.1103706991	        7.5048489080	       68.0191462148	       46.1135410596	        0.7234617460	        3.2111444559	       13.2727274776	      120.2955052185	       81.5542685829	        0.2080760838	        0.3755246771	        9.3226080707	       59.1538842366	       35.8324935519	        1.8046552743	        1.7687925921	        3.8436125685	       -4.3103161241	      144.2611080396	        8.9621345777	      147.1773409361	       -3.3129926624	       -7.3210558372	        2.2086617749	       -0.4308721973	     -200.6412456227	     -170.6083924471	       20.4958882035	       -1.0499137079	        0.5625468278	     -201.8037178179	     -209.6665552323	        0.0000000000
        8.7489884558	        0.8135507906	        0.5635507906	        8.1355079055	      -62.4586772240	        7.0383303217	        7.2874374488	       41.7921049244	        1.1106261601	        7.5040653001	       67.6589582499	       45.8074725515	        0.7256330731	        3.2179410310	       13.3156858724	      120.0583148571	       81.2836630159	        0.2087050308	        0.3755674029	        9.3537582022	       59.3515382900	       36.1114130972	        1.8107027860	        1.7746271728	        3.8606314507	       -4.3033032174	      144.2310152328	        9.0002764134	      147.1805550765	       -3.3200772994	       -7.3189886824	        2.2133848663	       -0.4391488249	     -199.3285896097	     -169.2672369669	       20.5521680389	       -1.0411071276	        0.5616489819	     -200.5030934584	     -208.3671231376	        0.0000000000
        8.8577568235	        0.8116715442	        0.5616715442	        8.1167154419	      -62.3483730265	        7.0376225630	        7.2881732248	       41.8888653214	        1.1108822906	        7.5032616813	       67.2988201241	       45.5018549744	        0.7278238111	        3.2247582697	       13.3588068664	      119.8188172781	       81.0115011963	        0.2093397328	        0.3756106022	        9.3850541014	       59.5501172695	       36.3931787914	        1.8168257349	        1.7805356020	        3.8777803941	       -4.2962256297	      144.2009914483	        9.0384085166	      147.1837801940	       -3.3270902492	       -7.3169003343	        2.2180601662	       -0.4473496621	     -198.0120328006	     -167.9234569360	       20.6078445863	       -1.0322897741	        0.5607498695	     -199.1985514123	     -207.0637295337	        0.0000000000
